mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.06543831825256348,0.013207397461915349,0.004292869567871093,0.00017102458515129627,0.001,{'C': 0.001},0.8571428571428571,0.9642857142857143,0.8928571428571429,0.8727272727272727,0.8909090909090909,0.8955844155844156,0.0367406246969245,10,0.9279279279279279,0.9054054054054054,0.9324324324324325,0.905829596412556,0.905829596412556,0.9154849917181755,0.012083822123280052
0.09495983123779297,0.00787933962753915,0.005432796478271484,0.002110231437971215,0.00332829813945462,{'C': 0.00332829813945462},0.875,0.9821428571428571,0.9464285714285714,0.9454545454545454,0.9272727272727272,0.9352597402597403,0.03499066207987483,9,0.972972972972973,0.954954954954955,0.9594594594594594,0.9461883408071748,0.9596412556053812,0.9586433967599886,0.008668696058639569
0.09760875701904297,0.008524186816495216,0.004984617233276367,0.0007979052111097313,0.011077568505097092,{'C': 0.011077568505097092},0.8928571428571429,0.9821428571428571,0.9464285714285714,1.0,0.9454545454545454,0.9533766233766233,0.03680999244684222,8,0.9774774774774775,0.9684684684684685,0.972972972972973,0.9641255605381166,0.9641255605381166,0.9694340079990305,0.005186774909578103
0.11547918319702148,0.011047224159716538,0.004590511322021484,0.00037054625612081523,0.03686945064519577,{'C': 0.03686945064519577},0.9285714285714286,0.9821428571428571,0.9642857142857143,1.0,0.9636363636363636,0.9677272727272728,0.023711170333478568,7,0.990990990990991,0.9819819819819819,0.9864864864864865,0.9910313901345291,0.9820627802690582,0.9865107259726094,0.004020037556214369
0.10668597221374512,0.011087909922693361,0.004655981063842773,0.00032622920031753224,0.12271252398511903,{'C': 0.12271252398511903},0.9285714285714286,0.9821428571428571,0.9642857142857143,0.9818181818181818,1.0,0.9713636363636364,0.024194216136320737,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.10891900062561036,0.016420705615247888,0.003948688507080078,0.00014726063996633868,0.40842386526745217,{'C': 0.40842386526745217},0.9285714285714286,0.9642857142857143,0.9642857142857143,0.9818181818181818,1.0,0.9677922077922079,0.02365134390424732,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.11379942893981934,0.014134793128446886,0.005015134811401367,0.0015849648466100769,1.3593563908785269,{'C': 1.3593563908785269},0.9285714285714286,0.9642857142857143,0.9642857142857143,0.9818181818181818,1.0,0.9677922077922079,0.02365134390424732,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.10525164604187012,0.0012815716843106776,0.0042449951171875,6.711987346041034e-05,4.524343346616749,{'C': 4.524343346616749},0.9285714285714286,0.9642857142857143,0.9642857142857143,0.9818181818181818,1.0,0.9677922077922079,0.02365134390424732,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.10183467864990234,0.004426736855508078,0.004599332809448242,0.0007638386106861172,15.058363542798414,{'C': 15.058363542798414},0.9285714285714286,0.9642857142857143,0.9642857142857143,0.9818181818181818,1.0,0.9677922077922079,0.02365134390424732,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.09749584197998047,0.0018764778300069433,0.004428672790527344,0.00016050719813664083,50.11872336272722,{'C': 50.11872336272722},0.9285714285714286,0.9642857142857143,0.9642857142857143,0.9818181818181818,1.0,0.9677922077922079,0.02365134390424732,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
