classes,fpr,tpr,auc
D003093,0.0,0.0,0.9021164650670896
D003093,0.0,0.0016260162601626016,0.9021164650670896
D003093,0.0,0.00975609756097561,0.9021164650670896
D003093,0.0016260162601626016,0.00975609756097561,0.9021164650670896
D003093,0.0016260162601626016,0.07479674796747968,0.9021164650670896
D003093,0.0032520325203252032,0.07479674796747968,0.9021164650670896
D003093,0.0032520325203252032,0.24227642276422764,0.9021164650670896
D003093,0.004878048780487805,0.24227642276422764,0.9021164650670896
D003093,0.004878048780487805,0.34308943089430893,0.9021164650670896
D003093,0.0065040650406504065,0.34308943089430893,0.9021164650670896
D003093,0.0065040650406504065,0.34796747967479674,0.9021164650670896
D003093,0.008130081300813009,0.34796747967479674,0.9021164650670896
D003093,0.008130081300813009,0.383739837398374,0.9021164650670896
D003093,0.011382113821138212,0.383739837398374,0.9021164650670896
D003093,0.011382113821138212,0.4373983739837398,0.9021164650670896
D003093,0.013008130081300813,0.4373983739837398,0.9021164650670896
D003093,0.013008130081300813,0.43902439024390244,0.9021164650670896
D003093,0.016260162601626018,0.43902439024390244,0.9021164650670896
D003093,0.016260162601626018,0.44227642276422763,0.9021164650670896
D003093,0.01788617886178862,0.44227642276422763,0.9021164650670896
D003093,0.01788617886178862,0.44390243902439025,0.9021164650670896
D003093,0.01951219512195122,0.44390243902439025,0.9021164650670896
D003093,0.01951219512195122,0.49105691056910566,0.9021164650670896
D003093,0.022764227642276424,0.49105691056910566,0.9021164650670896
D003093,0.022764227642276424,0.5008130081300813,0.9021164650670896
D003093,0.024390243902439025,0.5008130081300813,0.9021164650670896
D003093,0.024390243902439025,0.5024390243902439,0.9021164650670896
D003093,0.026016260162601626,0.5024390243902439,0.9021164650670896
D003093,0.026016260162601626,0.5089430894308943,0.9021164650670896
D003093,0.027642276422764227,0.5089430894308943,0.9021164650670896
D003093,0.027642276422764227,0.5170731707317073,0.9021164650670896
D003093,0.032520325203252036,0.5170731707317073,0.9021164650670896
D003093,0.032520325203252036,0.5284552845528455,0.9021164650670896
D003093,0.03902439024390244,0.5284552845528455,0.9021164650670896
D003093,0.03902439024390244,0.5300813008130081,0.9021164650670896
D003093,0.04227642276422764,0.5300813008130081,0.9021164650670896
D003093,0.04227642276422764,0.5317073170731708,0.9021164650670896
D003093,0.04390243902439024,0.5317073170731708,0.9021164650670896
D003093,0.04390243902439024,0.5398373983739837,0.9021164650670896
D003093,0.04552845528455285,0.5398373983739837,0.9021164650670896
D003093,0.04552845528455285,0.5479674796747968,0.9021164650670896
D003093,0.04715447154471545,0.5479674796747968,0.9021164650670896
D003093,0.04715447154471545,0.5593495934959349,0.9021164650670896
D003093,0.05040650406504065,0.5593495934959349,0.9021164650670896
D003093,0.05040650406504065,0.5707317073170731,0.9021164650670896
D003093,0.05203252032520325,0.5707317073170731,0.9021164650670896
D003093,0.05203252032520325,0.5804878048780487,0.9021164650670896
D003093,0.05365853658536585,0.5804878048780487,0.9021164650670896
D003093,0.05365853658536585,0.5967479674796748,0.9021164650670896
D003093,0.056910569105691054,0.5967479674796748,0.9021164650670896
D003093,0.056910569105691054,0.6048780487804878,0.9021164650670896
D003093,0.05853658536585366,0.6048780487804878,0.9021164650670896
D003093,0.05853658536585366,0.6195121951219512,0.9021164650670896
D003093,0.06016260162601626,0.6195121951219512,0.9021164650670896
D003093,0.06016260162601626,0.6276422764227643,0.9021164650670896
D003093,0.061788617886178863,0.6276422764227643,0.9021164650670896
D003093,0.061788617886178863,0.6308943089430894,0.9021164650670896
D003093,0.06504065040650407,0.6308943089430894,0.9021164650670896
D003093,0.06504065040650407,0.6373983739837399,0.9021164650670896
D003093,0.06666666666666667,0.6373983739837399,0.9021164650670896
D003093,0.06666666666666667,0.640650406504065,0.9021164650670896
D003093,0.06829268292682927,0.640650406504065,0.9021164650670896
D003093,0.06829268292682927,0.6422764227642277,0.9021164650670896
D003093,0.07154471544715447,0.6422764227642277,0.9021164650670896
D003093,0.07154471544715447,0.6439024390243903,0.9021164650670896
D003093,0.07479674796747968,0.6439024390243903,0.9021164650670896
D003093,0.07479674796747968,0.6455284552845528,0.9021164650670896
D003093,0.07642276422764227,0.6455284552845528,0.9021164650670896
D003093,0.07642276422764227,0.6487804878048781,0.9021164650670896
D003093,0.07804878048780488,0.6487804878048781,0.9021164650670896
D003093,0.07804878048780488,0.6504065040650406,0.9021164650670896
D003093,0.08292682926829269,0.6504065040650406,0.9021164650670896
D003093,0.08292682926829269,0.6536585365853659,0.9021164650670896
D003093,0.08455284552845528,0.6536585365853659,0.9021164650670896
D003093,0.08455284552845528,0.6585365853658537,0.9021164650670896
D003093,0.08617886178861789,0.6585365853658537,0.9021164650670896
D003093,0.08617886178861789,0.6666666666666666,0.9021164650670896
D003093,0.08943089430894309,0.6666666666666666,0.9021164650670896
D003093,0.08943089430894309,0.6878048780487804,0.9021164650670896
D003093,0.0910569105691057,0.6878048780487804,0.9021164650670896
D003093,0.0910569105691057,0.6926829268292682,0.9021164650670896
D003093,0.09268292682926829,0.6926829268292682,0.9021164650670896
D003093,0.09268292682926829,0.6959349593495935,0.9021164650670896
D003093,0.0943089430894309,0.6959349593495935,0.9021164650670896
D003093,0.0943089430894309,0.7024390243902439,0.9021164650670896
D003093,0.0959349593495935,0.7024390243902439,0.9021164650670896
D003093,0.0959349593495935,0.7105691056910569,0.9021164650670896
D003093,0.0975609756097561,0.7105691056910569,0.9021164650670896
D003093,0.0975609756097561,0.7121951219512195,0.9021164650670896
D003093,0.0991869918699187,0.7121951219512195,0.9021164650670896
D003093,0.0991869918699187,0.7138211382113822,0.9021164650670896
D003093,0.1008130081300813,0.7138211382113822,0.9021164650670896
D003093,0.1008130081300813,0.7170731707317073,0.9021164650670896
D003093,0.1024390243902439,0.7170731707317073,0.9021164650670896
D003093,0.1024390243902439,0.7268292682926829,0.9021164650670896
D003093,0.1040650406504065,0.7268292682926829,0.9021164650670896
D003093,0.1040650406504065,0.7300813008130081,0.9021164650670896
D003093,0.10569105691056911,0.7300813008130081,0.9021164650670896
D003093,0.10569105691056911,0.7430894308943089,0.9021164650670896
D003093,0.11219512195121951,0.7430894308943089,0.9021164650670896
D003093,0.11219512195121951,0.7447154471544716,0.9021164650670896
D003093,0.11382113821138211,0.7447154471544716,0.9021164650670896
D003093,0.11382113821138211,0.7463414634146341,0.9021164650670896
D003093,0.11707317073170732,0.7463414634146341,0.9021164650670896
D003093,0.11707317073170732,0.7528455284552845,0.9021164650670896
D003093,0.12032520325203253,0.7528455284552845,0.9021164650670896
D003093,0.12032520325203253,0.7560975609756098,0.9021164650670896
D003093,0.12357723577235773,0.7560975609756098,0.9021164650670896
D003093,0.12357723577235773,0.7626016260162601,0.9021164650670896
D003093,0.12682926829268293,0.7626016260162601,0.9021164650670896
D003093,0.12682926829268293,0.7739837398373983,0.9021164650670896
D003093,0.13170731707317074,0.7739837398373983,0.9021164650670896
D003093,0.13170731707317074,0.7788617886178861,0.9021164650670896
D003093,0.13983739837398373,0.7788617886178861,0.9021164650670896
D003093,0.13983739837398373,0.7804878048780488,0.9021164650670896
D003093,0.14146341463414633,0.7804878048780488,0.9021164650670896
D003093,0.14146341463414633,0.7853658536585366,0.9021164650670896
D003093,0.14796747967479676,0.7853658536585366,0.9021164650670896
D003093,0.14796747967479676,0.7869918699186992,0.9021164650670896
D003093,0.14959349593495935,0.7869918699186992,0.9021164650670896
D003093,0.14959349593495935,0.7886178861788617,0.9021164650670896
D003093,0.15121951219512195,0.7886178861788617,0.9021164650670896
D003093,0.15121951219512195,0.7934959349593496,0.9021164650670896
