mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0045300483703613285,0.0001751194834435008,0.0025390148162841796,3.541638777463219e-05,0.001,{'C': 0.001},0.5,0.48484848484848486,0.48484848484848486,0.5151515151515151,0.5151515151515151,0.5,0.01355192713636235,10,0.5,0.5037593984962406,0.5037593984962406,0.49624060150375937,0.49624060150375937,0.5,0.0033625082368418137
0.016687345504760743,0.004880526288236673,0.0041558265686035155,0.0007869388740443676,0.00332829813945462,{'C': 0.00332829813945462},0.8529411764705882,0.7878787878787878,0.6666666666666666,0.7272727272727273,0.7575757575757576,0.7584670231729055,0.061954178955375284,5,0.7651515151515151,0.8045112781954887,0.7894736842105263,0.8120300751879699,0.8195488721804511,0.7981430849851902,0.019262462443761386
0.048398303985595706,0.0016690745795205578,0.0053290843963623045,0.0003178898278831355,0.011077568505097092,{'C': 0.011077568505097092},0.8823529411764706,0.8181818181818182,0.696969696969697,0.696969696969697,0.8181818181818182,0.7825311942959002,0.07368562243287735,3,0.8409090909090909,0.8195488721804511,0.8646616541353384,0.8947368421052632,0.8571428571428571,0.8553998632946002,0.025025957513264592
0.042881345748901366,0.010826803456634112,0.0038834571838378905,0.0008790769008817804,0.03686945064519577,{'C': 0.03686945064519577},0.8823529411764706,0.8181818181818182,0.7575757575757576,0.7272727272727273,0.7575757575757576,0.7885918003565063,0.055408914853427235,2,0.9166666666666666,0.924812030075188,0.9022556390977443,0.9473684210526315,0.9172932330827067,0.9216791979949873,0.01477421819868621
0.038837003707885745,0.0028434681290979516,0.003843069076538086,0.0014832424548595722,0.12271252398511903,{'C': 0.12271252398511903},0.7941176470588235,0.8181818181818182,0.8484848484848485,0.7575757575757576,0.7575757575757576,0.7951871657754012,0.03521300028482211,1,0.9848484848484849,0.9849624060150376,0.9699248120300752,0.9924812030075187,0.9699248120300752,0.9804283435862382,0.009011272289951527
0.03633308410644531,0.00022808318073822703,0.003394412994384766,0.0003112484338714324,0.40842386526745217,{'C': 0.40842386526745217},0.7647058823529411,0.7575757575757576,0.7575757575757576,0.7878787878787878,0.7272727272727273,0.7590017825311943,0.019376368259110415,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03875365257263184,0.005123403851481725,0.0036365509033203123,0.00031556751691012077,1.3593563908785269,{'C': 1.3593563908785269},0.7352941176470589,0.7272727272727273,0.7272727272727273,0.7878787878787878,0.7272727272727273,0.7409982174688057,0.023645261174745687,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03950166702270508,0.006389858808887403,0.005037546157836914,0.0032877019028852298,4.524343346616749,{'C': 4.524343346616749},0.7352941176470589,0.7272727272727273,0.7575757575757576,0.7878787878787878,0.696969696969697,0.7409982174688057,0.030436948504087662,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03358325958251953,0.0005671742700167577,0.003959083557128906,0.0015657459706381566,15.058363542798414,{'C': 15.058363542798414},0.7352941176470589,0.7272727272727273,0.7575757575757576,0.7575757575757576,0.696969696969697,0.7349376114081997,0.022474035668412794,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03334035873413086,0.0007617172435245457,0.0033460140228271486,0.0002501877551840263,50.11872336272722,{'C': 50.11872336272722},0.7352941176470589,0.7272727272727273,0.7575757575757576,0.7575757575757576,0.696969696969697,0.7349376114081997,0.022474035668412794,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
