mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.004959964752197265,0.0004813834802112628,0.0027130603790283202,0.00010637740059893925,0.001,{'C': 0.001},0.5,0.5,0.5,0.5151515151515151,0.48484848484848486,0.5,0.009582659576267808,10,0.5,0.5,0.5,0.4962962962962963,0.5037037037037037,0.5,0.0023424278964210075
0.014597845077514649,0.0020502204838805495,0.0032564640045166016,0.0004284287426713828,0.00332829813945462,{'C': 0.00332829813945462},0.7941176470588235,0.8529411764705882,0.7352941176470589,0.696969696969697,0.7575757575757576,0.767379679144385,0.053139165363143955,2,0.7686567164179104,0.7686567164179104,0.7835820895522388,0.762962962962963,0.7777777777777778,0.7723272526257601,0.007362271003833629
0.03612008094787598,0.0073710200909307515,0.005380439758300781,0.003108921055618324,0.011077568505097092,{'C': 0.011077568505097092},0.8235294117647058,0.8235294117647058,0.7058823529411765,0.696969696969697,0.7575757575757576,0.7614973262032085,0.054714126446744484,3,0.835820895522388,0.8582089552238806,0.835820895522388,0.8592592592592593,0.837037037037037,0.8452294085129906,0.011040475792024947
0.03503937721252441,0.002283891393614703,0.004051876068115234,0.0005838264244550739,0.03686945064519577,{'C': 0.03686945064519577},0.8235294117647058,0.8823529411764706,0.8235294117647058,0.7272727272727273,0.7575757575757576,0.8028520499108736,0.05465834786480251,1,0.9104477611940298,0.9104477611940298,0.9029850746268657,0.9185185185185185,0.9333333333333333,0.9151464897733554,0.010336227313898706
0.037512922286987306,0.0012443544855883551,0.003911256790161133,0.0002488285058787689,0.12271252398511903,{'C': 0.12271252398511903},0.7647058823529411,0.7941176470588235,0.7352941176470589,0.696969696969697,0.7878787878787878,0.7557932263814617,0.03593911792095531,4,0.9776119402985075,0.9701492537313433,0.9850746268656716,0.9925925925925926,0.9629629629629629,0.9776782752902156,0.010491652492123587
0.04645347595214844,0.012792740638452683,0.004080772399902344,0.0005879098763724239,0.40842386526745217,{'C': 0.40842386526745217},0.7941176470588235,0.7352941176470589,0.6764705882352942,0.696969696969697,0.696969696969697,0.7199643493761142,0.04167236179824696,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03425955772399902,0.0006815787476120383,0.0035726547241210936,0.00020191390054408883,1.3593563908785269,{'C': 1.3593563908785269},0.8235294117647058,0.7058823529411765,0.6764705882352942,0.7272727272727273,0.7272727272727273,0.7320855614973263,0.04937193106987715,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03347535133361816,0.002342351017304071,0.0036174774169921873,0.00030289146698646394,4.524343346616749,{'C': 4.524343346616749},0.8235294117647058,0.7058823529411765,0.6764705882352942,0.7272727272727273,0.7272727272727273,0.7320855614973263,0.04937193106987715,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03324346542358399,0.0017450920130636354,0.0036765098571777343,0.0001989950412004419,15.058363542798414,{'C': 15.058363542798414},0.8235294117647058,0.7058823529411765,0.6764705882352942,0.7575757575757576,0.7272727272727273,0.7381461675579324,0.05026105824906124,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.034515094757080075,0.0018348983281067455,0.003881359100341797,0.00012314347076016103,50.11872336272722,{'C': 50.11872336272722},0.8235294117647058,0.7058823529411765,0.6764705882352942,0.7575757575757576,0.7272727272727273,0.7381461675579324,0.05026105824906124,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
