mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.013393878936767578,0.00039162476431414233,0.006011867523193359,9.621501027274186e-05,0.001,{'C': 0.001},0.5,0.5,0.5,0.5,0.5,0.5,0.0,10,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.17154078483581542,0.013805577042692708,0.006389141082763672,0.00023689455263516175,0.00332829813945462,{'C': 0.00332829813945462},0.5806451612903226,0.7741935483870968,0.6129032258064516,0.6774193548387096,0.7258064516129032,0.6741935483870968,0.07096774193548386,9,0.7096774193548387,0.7137096774193549,0.7258064516129032,0.7540322580645161,0.717741935483871,0.7241935483870968,0.015844260245474584
0.19420909881591797,0.04586975247032294,0.006302356719970703,0.0005009562996117697,0.011077568505097092,{'C': 0.011077568505097092},0.7580645161290323,0.7903225806451613,0.7903225806451613,0.7258064516129032,0.7741935483870968,0.767741935483871,0.02413972507596089,2,0.8387096774193549,0.8508064516129032,0.8508064516129032,0.8669354838709677,0.8548387096774194,0.8524193548387096,0.009052396903485334
0.2396531105041504,0.012395941072712541,0.0073607444763183595,0.0007979137656611386,0.03686945064519577,{'C': 0.03686945064519577},0.7741935483870968,0.7258064516129032,0.7419354838709677,0.7903225806451613,0.8225806451612904,0.7709677419354839,0.034442187909778425,1,0.9717741935483871,0.9596774193548387,0.9516129032258065,0.9637096774193549,0.9435483870967742,0.9580645161290324,0.009744391914189162
0.2711047649383545,0.016344691271965143,0.0066147327423095705,0.00011227691607630564,0.12271252398511903,{'C': 0.12271252398511903},0.7419354838709677,0.7258064516129032,0.7419354838709677,0.7580645161290323,0.8387096774193549,0.7612903225806452,0.04003120530964793,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.259520435333252,0.011149539710558263,0.006011343002319336,0.00030504632230491134,0.40842386526745217,{'C': 0.40842386526745217},0.7741935483870968,0.7096774193548387,0.7096774193548387,0.7741935483870968,0.8387096774193549,0.7612903225806452,0.04827945015192181,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2225033760070801,0.01066876447753365,0.00587306022644043,0.00016014422442501322,1.3593563908785269,{'C': 1.3593563908785269},0.7741935483870968,0.6774193548387096,0.7096774193548387,0.7580645161290323,0.8387096774193549,0.7516129032258064,0.055498872690597605,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.21478848457336425,0.014090948996383976,0.006117439270019532,0.0003824849804507276,4.524343346616749,{'C': 4.524343346616749},0.7741935483870968,0.6774193548387096,0.7096774193548387,0.7580645161290323,0.8387096774193549,0.7516129032258064,0.055498872690597605,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.20545248985290526,0.014928416366391332,0.006118392944335938,0.0004802962389752615,15.058363542798414,{'C': 15.058363542798414},0.7741935483870968,0.6774193548387096,0.7096774193548387,0.7580645161290323,0.8387096774193549,0.7516129032258064,0.055498872690597605,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.19262223243713378,0.00459004626311236,0.006160259246826172,0.00011412537305822739,50.11872336272722,{'C': 50.11872336272722},0.7741935483870968,0.6774193548387096,0.7096774193548387,0.7580645161290323,0.8387096774193549,0.7516129032258064,0.055498872690597605,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
