mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.012818574905395508,0.0006167691507422127,0.005478572845458984,5.272693582941228e-05,0.001,{'C': 0.001},0.5,0.5,0.5,0.5,0.5,0.5,0.0,10,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.16313657760620118,0.05296023259361775,0.006099176406860351,0.0002490871256111224,0.00332829813945462,{'C': 0.00332829813945462},0.6129032258064516,0.7903225806451613,0.5645161290322581,0.6774193548387096,0.6935483870967742,0.667741935483871,0.07674436937658267,9,0.6814516129032258,0.6935483870967742,0.7096774193548387,0.7379032258064516,0.7056451612903226,0.7056451612903226,0.01891296677348158
0.16662206649780273,0.025986099287000658,0.00578150749206543,8.769041821641791e-05,0.011077568505097092,{'C': 0.011077568505097092},0.7580645161290323,0.7580645161290323,0.7741935483870968,0.6935483870967742,0.7580645161290323,0.7483870967741935,0.02812192866800432,8,0.8346774193548387,0.8387096774193549,0.842741935483871,0.8588709677419355,0.8346774193548387,0.8419354838709678,0.008980265101338737
0.1993717670440674,0.0028070446346054904,0.005806970596313477,0.00015338906421198784,0.03686945064519577,{'C': 0.03686945064519577},0.7903225806451613,0.7580645161290323,0.7903225806451613,0.6935483870967742,0.8064516129032258,0.767741935483871,0.0402903096670864,5,0.9717741935483871,0.9556451612903226,0.9354838709677419,0.9435483870967742,0.9435483870967742,0.95,0.012648699307546885
0.23543205261230468,0.002243565041028624,0.0056765079498291016,3.1796136722733895e-05,0.12271252398511903,{'C': 0.12271252398511903},0.7580645161290323,0.7580645161290323,0.7903225806451613,0.7741935483870968,0.8064516129032258,0.7774193548387098,0.018809522241436435,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.25106515884399416,0.0047030554104806966,0.005814599990844727,9.690234468801088e-05,0.40842386526745217,{'C': 0.40842386526745217},0.7419354838709677,0.7580645161290323,0.7903225806451613,0.7580645161290323,0.7741935483870968,0.764516129032258,0.01644845004384768,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2211165428161621,0.008736534396012526,0.008111095428466797,0.004522560111735261,1.3593563908785269,{'C': 1.3593563908785269},0.7580645161290323,0.7419354838709677,0.7903225806451613,0.7741935483870968,0.7741935483870968,0.767741935483871,0.01644845004384768,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.1943037986755371,0.002469499694123986,0.005720186233520508,3.137407326612714e-05,4.524343346616749,{'C': 4.524343346616749},0.7580645161290323,0.7419354838709677,0.8225806451612904,0.7741935483870968,0.7741935483870968,0.7741935483870968,0.026989033114002452,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.18868298530578614,0.003193724467411025,0.005812644958496094,0.0001046810160746148,15.058363542798414,{'C': 15.058363542798414},0.7580645161290323,0.7419354838709677,0.8225806451612904,0.7741935483870968,0.7741935483870968,0.7741935483870968,0.026989033114002452,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.18701610565185547,0.003114589459530735,0.005768632888793946,4.224265909361071e-05,50.11872336272722,{'C': 50.11872336272722},0.7580645161290323,0.7419354838709677,0.8225806451612904,0.7741935483870968,0.7741935483870968,0.7741935483870968,0.026989033114002452,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
