mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.013240432739257813,0.0012429589418248863,0.0055755615234375,0.00016120485649067276,0.001,{'C': 0.001},0.5,0.5,0.5,0.5,0.5,0.5,0.0,10,0.5,0.5,0.5,0.5,0.5,0.5,0.0
0.15013370513916016,0.03761401456474457,0.005750417709350586,3.550852351809851e-05,0.00332829813945462,{'C': 0.00332829813945462},0.5967741935483871,0.6612903225806451,0.6612903225806451,0.7419354838709677,0.7096774193548387,0.6741935483870968,0.04934535013154308,9,0.7258064516129032,0.7379032258064516,0.75,0.7540322580645161,0.7419354838709677,0.7419354838709677,0.009876974769286999
0.1761678695678711,0.008811263957915315,0.006202840805053711,0.0005235201348932501,0.011077568505097092,{'C': 0.011077568505097092},0.8387096774193549,0.7580645161290323,0.8064516129032258,0.6612903225806451,0.7903225806451613,0.7709677419354838,0.06069318620073156,1,0.8306451612903226,0.8548387096774194,0.8669354838709677,0.8467741935483871,0.8306451612903226,0.845967741935484,0.014060964334002161
0.21877779960632324,0.012680408821257583,0.007261228561401367,0.001874365524607534,0.03686945064519577,{'C': 0.03686945064519577},0.7903225806451613,0.7419354838709677,0.7096774193548387,0.6612903225806451,0.8225806451612904,0.7451612903225807,0.057161435956997915,7,0.9475806451612904,0.9516129032258065,0.9516129032258065,0.9475806451612904,0.9395161290322581,0.9475806451612904,0.0044171173992352064
0.2649375915527344,0.016027859167257293,0.007562398910522461,0.0017581800261416566,0.12271252398511903,{'C': 0.12271252398511903},0.7258064516129032,0.6774193548387096,0.7096774193548387,0.7419354838709677,0.8387096774193549,0.738709677419355,0.05436225660113782,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2899592876434326,0.008053816741905154,0.00732731819152832,0.0011181119538284355,0.40842386526745217,{'C': 0.40842386526745217},0.7580645161290323,0.7096774193548387,0.7419354838709677,0.7419354838709677,0.8225806451612904,0.7548387096774195,0.037341409363839444,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2669936180114746,0.02732318524498215,0.00715022087097168,0.001407072917861429,1.3593563908785269,{'C': 1.3593563908785269},0.7258064516129032,0.7096774193548387,0.7741935483870968,0.7419354838709677,0.8064516129032258,0.7516129032258065,0.034742998755706446,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2177824020385742,0.021143363772513666,0.006679964065551758,0.001566182069138367,4.524343346616749,{'C': 4.524343346616749},0.7096774193548387,0.7419354838709677,0.7580645161290323,0.7580645161290323,0.8225806451612904,0.7580645161290323,0.03677985242255285,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.22511892318725585,0.03013810927404786,0.006478404998779297,0.0007384757779437908,15.058363542798414,{'C': 15.058363542798414},0.7096774193548387,0.7419354838709677,0.7580645161290323,0.7419354838709677,0.8225806451612904,0.7548387096774195,0.037341409363839444,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.21422624588012695,0.015620564931240742,0.006808137893676758,0.0014621277430527722,50.11872336272722,{'C': 50.11872336272722},0.7096774193548387,0.7419354838709677,0.7580645161290323,0.7419354838709677,0.8225806451612904,0.7548387096774195,0.037341409363839444,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
