mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.016875338554382325,0.002246057898476672,0.0018904685974121093,8.786265189675715e-05,0.001,{'C': 0.001},0.7452830188679245,0.7547169811320755,0.8301886792452831,0.7075471698113207,0.6981132075471698,0.6132075471698113,0.6698113207547169,0.6981132075471698,0.8490566037735849,0.9047619047619048,0.7470799640610961,0.08513638270590658,10,0.7691500524658972,0.7555089192025184,0.7639034627492131,0.7565582371458552,0.7628541448058762,0.7628541448058762,0.7618048268625394,0.7565582371458552,0.7555089192025184,0.750524109014675,0.7595225053400825,0.005196669526950425
0.04085276126861572,0.0005850125744525972,0.0019827365875244142,2.5234058419961244e-05,0.00332829813945462,{'C': 0.00332829813945462},0.7264150943396226,0.7641509433962265,0.8490566037735849,0.6981132075471698,0.7358490566037735,0.6320754716981132,0.660377358490566,0.7264150943396226,0.8962264150943396,0.9333333333333333,0.7622012578616353,0.09458352119950252,9,0.7964323189926548,0.7880377754459601,0.7743966421825813,0.7838405036726128,0.7869884575026233,0.7901364113326338,0.7859391395592865,0.7817418677859391,0.7743966421825813,0.7735849056603774,0.7835494664317251,0.007191876101970681
0.04126715660095215,0.0002542988256552332,0.001987862586975098,2.4627162043391553e-05,0.011077568505097092,{'C': 0.011077568505097092},0.7264150943396226,0.7735849056603774,0.8301886792452831,0.7264150943396226,0.7452830188679245,0.660377358490566,0.7075471698113207,0.7452830188679245,0.8962264150943396,0.9238095238095239,0.7735130278526505,0.08002575731508453,3,0.8027282266526757,0.8027282266526757,0.7953830010493179,0.7985309548793285,0.789087093389297,0.8027282266526757,0.8016789087093389,0.7985309548793285,0.7911857292759706,0.7882599580712788,0.7970841280211888,0.005480598986548038
0.0426156759262085,0.0003790958788499757,0.002003026008605957,3.052634061244418e-05,0.03686945064519577,{'C': 0.03686945064519577},0.7264150943396226,0.7830188679245284,0.8301886792452831,0.7358490566037735,0.7452830188679245,0.7075471698113207,0.7358490566037735,0.7358490566037735,0.8773584905660378,0.8761904761904762,0.7753548966756514,0.0601809534140804,1,0.8090241343126967,0.8037775445960126,0.8006295907660022,0.8058761804826863,0.8090241343126967,0.8195173137460651,0.8079748163693599,0.8100734522560336,0.7943336831059811,0.790356394129979,0.8050587244077514,0.007919992123011737
0.04918265342712402,0.0113768209085028,0.0020261526107788084,0.00010653731205911973,0.12271252398511903,{'C': 0.12271252398511903},0.7358490566037735,0.7830188679245284,0.8113207547169812,0.7452830188679245,0.7547169811320755,0.6981132075471698,0.7452830188679245,0.7358490566037735,0.8773584905660378,0.8571428571428571,0.7743935309973045,0.054552086459600975,2,0.8090241343126967,0.8090241343126967,0.8037775445960126,0.8058761804826863,0.8006295907660022,0.8216159496327388,0.8111227701993704,0.8132214060860441,0.7922350472193075,0.7914046121593291,0.8057931369766884,0.008811398429285543
0.04289994239807129,0.0010258480961453935,0.002001786231994629,2.4199062963841582e-05,0.40842386526745217,{'C': 0.40842386526745217},0.7358490566037735,0.7735849056603774,0.8113207547169812,0.7452830188679245,0.7641509433962265,0.6886792452830188,0.7358490566037735,0.7452830188679245,0.8584905660377359,0.8476190476190476,0.7706109613656783,0.050767636546527294,7,0.8121720881427072,0.8111227701993704,0.8048268625393494,0.8058761804826863,0.7995802728226653,0.8205666316894019,0.8121720881427072,0.8142707240293809,0.7953830010493179,0.790356394129979,0.8066327013227566,0.008826483982006302
0.042180204391479494,0.0002776173658963111,0.0019754648208618166,1.7482781004426993e-05,1.3593563908785269,{'C': 1.3593563908785269},0.7358490566037735,0.7735849056603774,0.8113207547169812,0.7452830188679245,0.7641509433962265,0.6886792452830188,0.7452830188679245,0.7452830188679245,0.8584905660377359,0.8380952380952381,0.7706019766397124,0.0488165190317265,8,0.8121720881427072,0.8100734522560336,0.8048268625393494,0.8069254984260231,0.7974816369359916,0.8195173137460651,0.8111227701993704,0.8111227701993704,0.7953830010493179,0.7924528301886793,0.8061078223682909,0.008129062266812374
0.04302632808685303,0.0003480909172802133,0.0019916296005249023,2.865831982582792e-05,4.524343346616749,{'C': 4.524343346616749},0.7358490566037735,0.7735849056603774,0.8207547169811321,0.7452830188679245,0.7641509433962265,0.6886792452830188,0.7452830188679245,0.7452830188679245,0.8584905660377359,0.8380952380952381,0.7715453728661275,0.049677866112582784,6,0.8121720881427072,0.8100734522560336,0.8048268625393494,0.8058761804826863,0.7974816369359916,0.8184679958027282,0.8111227701993704,0.8111227701993704,0.7932843651626443,0.7935010482180294,0.8057929169938911,0.008087401171000588
0.04610662460327149,0.004765056978951704,0.0019880294799804687,2.268793002653427e-05,15.058363542798414,{'C': 15.058363542798414},0.7358490566037735,0.7830188679245284,0.8207547169811321,0.7452830188679245,0.7641509433962265,0.6886792452830188,0.7452830188679245,0.7452830188679245,0.8584905660377359,0.8380952380952381,0.7724887690925425,0.04979707345360086,4,0.8121720881427072,0.8100734522560336,0.8048268625393494,0.8058761804826863,0.7974816369359916,0.8184679958027282,0.8111227701993704,0.8111227701993704,0.7932843651626443,0.7935010482180294,0.8057929169938911,0.008087401171000588
0.04409317970275879,0.0005085552101320987,0.0020032882690429687,3.7037111897200806e-05,50.11872336272722,{'C': 50.11872336272722},0.7358490566037735,0.7830188679245284,0.8207547169811321,0.7452830188679245,0.7641509433962265,0.6886792452830188,0.7452830188679245,0.7452830188679245,0.8584905660377359,0.8380952380952381,0.7724887690925425,0.04979707345360086,4,0.8121720881427072,0.8100734522560336,0.8048268625393494,0.8058761804826863,0.7974816369359916,0.8184679958027282,0.8111227701993704,0.8111227701993704,0.7932843651626443,0.7935010482180294,0.8057929169938911,0.008087401171000588
