mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.01630110740661621,0.0017420486801985138,0.006077718734741211,3.2420508700796884e-05,0.001,{'C': 0.001},0.5,0.5070422535211268,0.5070422535211268,0.49295774647887325,0.49295774647887325,0.5,0.006298783035210667,10,0.5,0.4982456140350877,0.4982456140350877,0.5017543859649123,0.5017543859649123,0.5,0.0015691705105261731
0.14914684295654296,0.04554471263815631,0.006804704666137695,0.0007986463270971099,0.00332829813945462,{'C': 0.00332829813945462},0.6944444444444444,0.6197183098591549,0.6901408450704225,0.6901408450704225,0.7464788732394366,0.6881846635367761,0.040330372227798846,9,0.721830985915493,0.7473684210526316,0.7157894736842105,0.7614035087719299,0.6877192982456141,0.7268223375339758,0.025665869591495354
0.2335693359375,0.03553474373014502,0.006444549560546875,0.00014255553858752895,0.011077568505097092,{'C': 0.011077568505097092},0.7083333333333334,0.6901408450704225,0.7464788732394366,0.6619718309859155,0.8450704225352113,0.7303990610328638,0.06355782817668816,8,0.8450704225352113,0.8807017543859649,0.8526315789473684,0.8596491228070176,0.8280701754385965,0.8532246108228317,0.017296565355924994
0.2781673431396484,0.00314275335537042,0.007184648513793945,0.0009860991347919752,0.03686945064519577,{'C': 0.03686945064519577},0.7222222222222222,0.7323943661971831,0.7183098591549296,0.7746478873239436,0.8732394366197183,0.7641627543035993,0.058100580629129095,7,0.9612676056338029,0.9614035087719298,0.968421052631579,0.9578947368421052,0.9578947368421052,0.9613763281443044,0.0038440514685292994
0.33833022117614747,0.01140467824430116,0.009724807739257813,0.004102748361770045,0.12271252398511903,{'C': 0.12271252398511903},0.7083333333333334,0.7605633802816901,0.7464788732394366,0.8169014084507042,0.8873239436619719,0.7839201877934272,0.06235521261868681,3,1.0,0.9964912280701754,1.0,1.0,1.0,0.999298245614035,0.0014035087719298292
0.34462671279907225,0.007594080153300322,0.008063936233520507,0.001535132605663437,0.40842386526745217,{'C': 0.40842386526745217},0.7361111111111112,0.7746478873239436,0.7183098591549296,0.8309859154929577,0.8591549295774648,0.7838419405320813,0.05394778415336675,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.3030600070953369,0.012480117651812579,0.0064982414245605465,0.00018741893882592487,1.3593563908785269,{'C': 1.3593563908785269},0.7083333333333334,0.7323943661971831,0.7323943661971831,0.8169014084507042,0.8873239436619719,0.7754694835680752,0.06700181905553165,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.31907949447631834,0.03340367376488564,0.00798640251159668,0.0021335964195114162,4.524343346616749,{'C': 4.524343346616749},0.7361111111111112,0.7464788732394366,0.7323943661971831,0.8309859154929577,0.8873239436619719,0.7866588419405321,0.06198788342706191,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.26738967895507815,0.014759757354112056,0.0074737548828125,0.0011037031471861749,15.058363542798414,{'C': 15.058363542798414},0.7361111111111112,0.7464788732394366,0.7323943661971831,0.8309859154929577,0.8873239436619719,0.7866588419405321,0.06198788342706191,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2587147235870361,0.010280169801401643,0.007382106781005859,0.0020444575267236473,50.11872336272722,{'C': 50.11872336272722},0.7361111111111112,0.7464788732394366,0.7323943661971831,0.8169014084507042,0.8873239436619719,0.7838419405320813,0.0602038822178611,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
