mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.01897592544555664,0.002109340279793088,0.00712289810180664,0.001873072529404984,0.001,{'C': 0.001},0.5,0.5,0.5,0.49295774647887325,0.49295774647887325,0.4971830985915493,0.003449985553215739,10,0.5,0.5,0.5,0.5017421602787456,0.5017421602787456,0.5006968641114982,0.0008534807466143408
0.23541154861450195,0.00946735685637399,0.007252168655395508,0.001650231781778812,0.00332829813945462,{'C': 0.00332829813945462},0.6666666666666666,0.6805555555555556,0.6805555555555556,0.704225352112676,0.7746478873239436,0.7013302034428794,0.038596884400231894,9,0.7202797202797203,0.7237762237762237,0.7272727272727273,0.7212543554006968,0.6933797909407665,0.717192563534027,0.012149330119003706
0.24496583938598632,0.010814897084852811,0.006348466873168946,0.00010391151502105704,0.011077568505097092,{'C': 0.011077568505097092},0.75,0.7638888888888888,0.7638888888888888,0.7605633802816901,0.9014084507042254,0.7879499217527386,0.05695774505994829,8,0.8636363636363636,0.8776223776223776,0.8671328671328671,0.8815331010452961,0.8536585365853658,0.8687166492044541,0.009986369302155889
0.27467570304870603,0.016068492066160903,0.006338167190551758,0.00014410863065199232,0.03686945064519577,{'C': 0.03686945064519577},0.7638888888888888,0.75,0.8194444444444444,0.7605633802816901,0.9295774647887324,0.8046948356807511,0.0669588794872907,7,0.9615384615384616,0.9825174825174825,0.9755244755244755,0.9686411149825784,0.9651567944250871,0.970675665797617,0.007507668331954958
0.3179007053375244,0.004995459786603135,0.006283950805664062,9.13099457215492e-05,0.12271252398511903,{'C': 0.12271252398511903},0.8333333333333334,0.75,0.8333333333333334,0.8028169014084507,0.9295774647887324,0.82981220657277,0.05844080463709375,4,1.0,1.0,0.9965034965034965,1.0,1.0,0.9993006993006993,0.001398601398601418
0.3248753070831299,0.004316971603592291,0.006331062316894532,0.00012815983091288218,0.40842386526745217,{'C': 0.40842386526745217},0.8055555555555556,0.7638888888888888,0.8611111111111112,0.8028169014084507,0.9014084507042254,0.8269561815336463,0.048431135931023155,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.31334924697875977,0.019626356518538515,0.00818185806274414,0.0032600652660043786,1.3593563908785269,{'C': 1.3593563908785269},0.8055555555555556,0.7638888888888888,0.8611111111111112,0.8028169014084507,0.9014084507042254,0.8269561815336463,0.048431135931023155,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.3035757541656494,0.028022256497454125,0.0073299407958984375,0.0005887486012188331,4.524343346616749,{'C': 4.524343346616749},0.8194444444444444,0.7638888888888888,0.8611111111111112,0.8169014084507042,0.9014084507042254,0.8325508607198747,0.04623463091772676,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2788649559020996,0.006365365444827364,0.008265972137451172,0.001784384071251526,15.058363542798414,{'C': 15.058363542798414},0.8194444444444444,0.7638888888888888,0.8611111111111112,0.8169014084507042,0.9014084507042254,0.8325508607198747,0.04623463091772676,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2775383472442627,0.004363150286652262,0.007657527923583984,0.0008276122729021652,50.11872336272722,{'C': 50.11872336272722},0.8194444444444444,0.7638888888888888,0.8611111111111112,0.8169014084507042,0.9014084507042254,0.8325508607198747,0.04623463091772676,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
