mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.003638935089111328,0.0002181798834990433,0.0020188093185424805,4.8276465503549326e-05,0.001,{'C': 0.001},0.47058823529411764,0.5294117647058824,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.5,0.5,0.5,0.48529411764705876,0.01973001156617462,10,0.5,0.5,0.5,0.5,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.5033112582781457,0.5033112582781457,0.5033112582781457,0.5029933774834437,0.002768095733590542
0.008513832092285156,0.001950615077138076,0.00210719108581543,7.294243329539903e-05,0.00332829813945462,{'C': 0.00332829813945462},0.7647058823529411,0.35294117647058826,0.8235294117647058,0.8235294117647058,0.6470588235294118,0.5882352941176471,0.8235294117647058,0.875,0.625,0.625,0.6948529411764706,0.15077115785694054,3,0.72,0.74,0.7133333333333334,0.7133333333333334,0.7733333333333333,0.7533333333333333,0.7133333333333334,0.7549668874172185,0.7549668874172185,0.7350993377483444,0.7371699779249449,0.02052842882734431
0.018324971199035645,0.003869270639617126,0.002290821075439453,0.00010145018435063233,0.011077568505097092,{'C': 0.011077568505097092},0.8235294117647058,0.5882352941176471,0.8823529411764706,0.8823529411764706,0.5882352941176471,0.6470588235294118,0.8823529411764706,0.625,0.625,0.75,0.7294117647058823,0.1216150686119726,1,0.7866666666666666,0.8133333333333334,0.7933333333333333,0.7866666666666666,0.8266666666666667,0.8066666666666666,0.78,0.7947019867549668,0.8145695364238411,0.8079470198675497,0.801055187637969,0.014232689782839768
0.022330927848815917,0.00718388681761249,0.0027481794357299806,0.001113198211540551,0.03686945064519577,{'C': 0.03686945064519577},0.7058823529411765,0.5882352941176471,0.8235294117647058,0.8235294117647058,0.5294117647058824,0.6470588235294118,0.7647058823529411,0.6875,0.625,0.8125,0.7007352941176471,0.09877603025151968,2,0.8733333333333333,0.9,0.86,0.8466666666666667,0.8733333333333333,0.84,0.8666666666666667,0.8940397350993378,0.8543046357615894,0.8675496688741722,0.8675894039735098,0.018027549724234274
0.020332837104797365,0.0003454882563146277,0.002334332466125488,4.9864999306325015e-05,0.12271252398511903,{'C': 0.12271252398511903},0.7058823529411765,0.5294117647058824,0.8823529411764706,0.8235294117647058,0.5882352941176471,0.6470588235294118,0.5882352941176471,0.375,0.75,0.75,0.6639705882352942,0.14250485634898544,9,0.94,0.9533333333333334,0.9066666666666666,0.9133333333333333,0.94,0.8933333333333333,0.9266666666666666,0.9470198675496688,0.8874172185430463,0.9403973509933775,0.9248167770419424,0.022055925044285322
0.02042069435119629,0.00019389095979904268,0.0023183107376098635,6.663388118444865e-05,0.40842386526745217,{'C': 0.40842386526745217},0.7058823529411765,0.5882352941176471,0.8235294117647058,0.8235294117647058,0.6470588235294118,0.5882352941176471,0.6470588235294118,0.375,0.8125,0.8125,0.6823529411764706,0.13746460695790014,4,0.9666666666666667,0.9866666666666667,0.96,0.9733333333333334,0.9866666666666667,0.9266666666666666,0.9733333333333334,0.9933774834437086,0.9403973509933775,0.9801324503311258,0.9687240618101546,0.020188800346000006
0.02013249397277832,0.00016667020094258167,0.0024023056030273438,7.735226160455794e-05,1.3593563908785269,{'C': 1.3593563908785269},0.7058823529411765,0.5882352941176471,0.8235294117647058,0.8235294117647058,0.5882352941176471,0.5882352941176471,0.6470588235294118,0.375,0.8125,0.8125,0.6764705882352942,0.1400826961644652,5,0.9866666666666667,1.0,1.0,0.9866666666666667,0.9866666666666667,0.9666666666666667,0.9933333333333333,0.9933774834437086,0.9668874172185431,0.9933774834437086,0.987364238410596,0.011297888160987713
0.024251294136047364,0.009021607992792311,0.0041131734848022464,0.003329209846421859,4.524343346616749,{'C': 4.524343346616749},0.7058823529411765,0.5882352941176471,0.8235294117647058,0.8235294117647058,0.5882352941176471,0.5882352941176471,0.6470588235294118,0.375,0.8125,0.75,0.6702205882352941,0.13518267868942033,6,0.9866666666666667,1.0,1.0,0.9933333333333333,0.9933333333333333,0.9666666666666667,0.9933333333333333,0.9933774834437086,0.9801324503311258,0.9933774834437086,0.9900220750551878,0.009534502300073255
0.019557952880859375,0.00015695480952994322,0.0023434638977050783,4.492704439319267e-05,15.058363542798414,{'C': 15.058363542798414},0.7058823529411765,0.5882352941176471,0.8235294117647058,0.8235294117647058,0.5882352941176471,0.5882352941176471,0.6470588235294118,0.375,0.8125,0.75,0.6702205882352941,0.13518267868942033,6,0.9866666666666667,1.0,1.0,0.9933333333333333,0.9933333333333333,0.9733333333333334,0.9933333333333333,1.0,0.9867549668874173,0.9933774834437086,0.9920132450331126,0.007769351973639622
0.01942167282104492,8.113557646672679e-05,0.002315258979797363,5.877339081571156e-05,50.11872336272722,{'C': 50.11872336272722},0.7058823529411765,0.5882352941176471,0.8235294117647058,0.8235294117647058,0.5882352941176471,0.5882352941176471,0.6470588235294118,0.375,0.8125,0.75,0.6702205882352941,0.13518267868942033,6,0.9866666666666667,1.0,1.0,0.9933333333333333,0.9933333333333333,0.9733333333333334,0.9933333333333333,1.0,0.9867549668874173,0.9933774834437086,0.9920132450331126,0.007769351973639622
