,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164
Alistipes_shahii,0.0,0.00013714498955398,6.3284778176662574e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022766895587702146,0.00022477344542570988,0.00012470639628246765,0.0,0.0,0.00031926869987315655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01903293608053285,0.0,0.0,0.0,0.0,0.0008871663465647475,0.0,0.0,0.0,0.0016936133757087368,0.0,0.0015385481946310405,0.0006279874774889645,0.0003045641481657622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001574473799804712,0.0,0.0,0.0,0.0,0.01531141469711405,0.0,0.012041116495556356,0.0,0.0,0.0,0.0,0.0,0.0,2.4088093952176626e-05,1.2425208829373599e-05,0.014567356660588096,0.0,0.0,0.0,0.0017785115288391706,0.011141625636854738,0.0,0.0,0.0,0.0033802387038744572,0.0,0.009051930758988016,7.328884734707277e-06,0.0027304481260353184,0.0,0.0,0.0,0.0,0.01173068205256604,0.0,0.006052383424607255,1.9216473574820355e-06,0.0,0.0,0.0,7.261643457192764e-06,1.9121070261541186e-06,5.862293552004699e-07,4.404456869906659e-06,0.0,0.0,0.0019881438536937667,0.008257165179181021,0.0,0.0,0.004847831474597274,0.0,0.006389016051933411,0.0,0.0,0.022968861364400604,0.004302204500694704,0.0,0.0,0.0023292559092384394,0.0,0.0,0.0,0.0,0.0001718817445187595,0.0,0.0,0.0,1.8328972252722875e-05,0.0,0.0007376014542753676,0.011679044772374128,0.0,0.002762341597366523,0.0,0.0,0.003335384724107572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006450675324969317,0.0,0.0,0.0,0.0029625295716244667,0.0,0.0,0.0036313285893058013,0.0,0.0020682712080597613,0.0,0.0,0.0,0.000604243504326504,0.0013395791273118067,0.0016534088464854775,0.0,0.0,0.0,0.013656708376208294,0.0,0.0,0.0,0.0032602202133435276,0.0,0.0
Alistipes_unclassified,0.0,0.0,0.08512585679813132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001877967685174453,0.0,0.0,0.0,0.0,0.0005950606811658776,0.0,0.0,2.119751279837509e-05,0.0019308539388769135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0710471628110803e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.544440662297396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312747432299725,0.0,0.0,0.0,0.0,0.05112014176573066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8272836821245875e-06,0.0,8.15824769927088e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00011005238217198149,0.0,0.0,4.2213910548924575e-06,0.0,0.0011678072739953096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019208554711359347,0.0,0.0011124480859312008,0.0,0.0,2.199712125769065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005073063345993944,0.05311930262292876,0.0,0.0,0.0,0.0,0.0009701414282186672,0.006923595285707856,0.0,0.0,0.0,0.0,0.0,0.0,0.007140743782340012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010657387247388073,0.0,0.01328387153932178,0.0005806016112407731,0.0,0.0,0.0,0.0,0.020387999132726098,0.0,0.017634825489601918,0.0009508249369481325
Enterococcus_faecalis,0.0,0.0,0.0,0.0,1.0658163731113434e-05,0.0008802710536714732,0.01007417908361903,0.0,0.0,0.0004233894178615328,0.0,0.0,0.0,0.0,0.0,0.0,2.6593925947313637e-05,0.0,3.315250816807478e-05,1.8824197865315608e-05,0.00042283368523207834,0.0,0.0,0.0007887715241663366,0.0,7.996733010373383e-05,2.2248381330040306e-05,0.0,0.0,0.00026335748461270585,0.0015049866280394365,0.0,0.0,0.007618468064616663,0.0,0.0,0.0029537447989189734,0.0,0.0,1.3347037727231972e-05,3.034726765036339e-05,0.00013831519712700463,0.0043509154573128615,0.0,0.0,0.0009665344790146944,0.0,0.0,0.0,0.0022848445292521324,5.397966066755731e-06,0.0,0.0,0.0,2.24312340106172e-05,5.3672033624951385e-05,0.0,0.0,7.410591666491426e-05,0.0,0.0,0.0,0.0,9.855821121131792e-06,0.00017426291546041546,0.0,7.920205002153401e-05,6.8676693395567405e-06,0.0,0.0,0.0005247339819059015,0.0,0.0,1.3897165966144547e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.219707057256991e-06,0.0,0.0,1.4044043524898436e-06,3.3184065696742813e-06,0.0,0.0,0.0,0.0,0.0,1.3957228175395838e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000628987267178976,0.0,0.0,0.0,0.0,0.0,0.0,2.8138890333633825e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002417128198768305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterococcus_faecium,4.554009299766361e-05,0.0,0.0,3.1978497537201737e-05,2.9360224617784174e-05,0.000385873775306674,0.01128385445460902,0.0,1.1534638519473979e-05,0.020044385852229427,6.427874059332054e-05,0.0,0.0,0.0,5.920372000052179e-06,6.482211163124054e-05,2.6901963699599124e-05,0.0,0.00016927871594910914,5.067270560501174e-05,3.0202406088005592e-05,0.06911292340568212,0.002152291963048531,0.0003921375070427897,0.00020887285833251487,0.00017279427139982488,0.013882989949945149,6.996583814122173e-05,0.0,4.864756272207336e-05,0.00016162599061968338,0.0,0.0,0.001684417982814383,0.0008184881311642387,3.505808527726817e-05,0.010919234605026543,0.0,0.259022627185748,4.4669521425816684e-05,0.000865190055329279,0.006578274901093288,0.0,0.0,0.0,0.0,0.0031166311723197383,0.0,6.212179559435996e-05,0.0,5.652587107640435e-05,3.793046550842922e-05,4.998465988024365e-05,0.0,9.378030038337133e-05,2.520800013696347e-05,6.920757625653318e-05,0.0,0.0012849743530846662,0.0,0.0,5.9590069798902874e-05,0.0004902392974969453,0.0008326026277547423,0.0,0.029896094628492347,5.815606240348839e-05,0.0,1.5051675736395659e-05,0.0,0.0008058561132277546,5.902573892450238e-05,0.0,0.0001245316356497484,0.00019226413149444808,0.8408327087672165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02409071915236331,0.0,0.0,0.0,0.00615271028131906,0.0007131983487567091,0.0,0.0,1.4625563582796696e-05,0.0,0.0,3.88393014891769e-05,0.0,0.0,0.0,0.0012630999497180411,0.0,0.0,0.005919578686493184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003163684250033452,0.0720830554694569,0.0,0.0,0.0,7.457256385480088e-06,2.0079151806167014e-05,0.0008927395040813865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillus_casei_paracasei,0.0,0.0,0.0,0.0,0.0,0.0020201034754819673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.937826980013462e-06,0.0001980682747195676,0.0,0.0,0.0,3.320043904527085e-05,0.0,0.0,0.0001415877825429166,0.0,0.0,0.0,0.0,0.014226752805462674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0320012260010394e-05,0.0,0.0,0.0,0.00120549432883514,0.0,0.0,0.0,0.0,0.0,4.399857360814703e-06,0.0,0.0,0.0,0.0,0.0,5.3733577516958716e-05,3.087980016778025e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003073976460795436,0.0,0.0,5.7756368194943204e-05,0.0,0.0,0.0,0.0009228916029552833,0.0,0.0,0.0,0.0,1.0545938748335553e-05,0.0,0.0,0.0,0.0,0.0,0.005232779344804503,0.0,0.000310942833196261,0.0011282198082015612,4.5108143233525676e-05,0.0,0.0,0.0,0.0,0.0,0.00025457009749580404,0.0,0.0,0.0,0.0,0.00033339241508158906,0.0,0.0,0.0,0.004397393554556522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023054806200389317,0.0,0.0006172156586448041,0.0,0.0010199744537800301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillus_fermentum,0.0,9.350794742316816e-06,0.0,0.0,0.0,0.0005944179090183702,0.0,0.014018229482698747,3.5406325194559255e-05,0.002350470738280313,0.0,0.0,0.0,8.585688699485871e-06,0.0,0.0,0.002097634413813399,0.0,0.0,0.0,0.0,0.0,0.0,0.002014750226184914,0.10903365503125152,0.0,0.0,0.0,0.01073156655015565,2.762701092858488e-05,0.0,0.0,0.0,0.0,0.0,0.017988862452777966,5.618340568576067e-05,0.0,0.05827712614960801,0.0,0.00013626977713271284,0.0,6.072241560767802e-05,0.0,0.0,0.0,0.0212474613218121,0.0,0.00012906248258389794,0.0,0.0,0.0,0.0,0.0,0.00014168429166028264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6819173000192296e-05,0.0,0.0,0.0,0.0,0.0,0.0007470607588999765,0.0,0.001382767848066479,0.0,0.0,0.00030492983544021436,2.3579838159833658e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1678072603491811,0.0019472623841595114,0.0,0.0006304392533598538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0412386741866312e-06,2.1691095660624007e-05,0.0,0.0,1.4783205795499388e-05,0.0,0.0,0.0,0.0,6.81799742462448e-05,0.0,0.0,0.0,0.031234293766134583,4.477130628895965e-05,0.0,0.0,0.0,0.0,0.0,0.0030862744471095668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillus_gasseri,8.982965712582614e-05,0.0,0.0,0.0,3.428711162556303e-05,0.00026616228224255655,0.0,0.017920737947196983,5.2357228757960146e-05,0.001639879950031665,1.583828168219418e-05,0.0,0.0,0.0,9.63314766110185e-06,5.0218750988222014e-05,1.6223321620368938e-05,0.0,0.0,5.759187022577641e-05,0.04931797526178658,0.0,0.0010774092415861572,0.0002672809248003654,0.023565814725020652,7.737379507334246e-05,5.271463324144685e-05,6.112692708228504e-05,2.7702929368351574e-05,4.154061425856059e-05,0.00026875501260734526,0.0,0.0,0.0,0.0,0.011219984531254982,4.4864404540277744e-05,0.0,0.6475694591260451,2.1096930601108603e-05,0.002174926571915233,2.166009798409468e-05,0.0,0.0,0.0,0.0,0.39552693740168643,0.0,1.2151986996535845e-05,0.0,3.809130771635176e-05,7.2440146329095585e-06,0.01376301755668088,0.0,4.600303924211324e-05,1.2604000068481735e-05,4.406850007651896e-06,0.0,0.0,0.0,0.0,0.0,0.00041383545817041034,3.267418958636083e-05,0.0,2.032696133552461e-05,1.5454058540787125e-05,0.0,4.293263213401446e-05,0.012637249171342268,0.0,8.769236123371412e-05,0.0,6.84001137396177e-05,5.762538394931638e-05,0.003564150694410373,0.004153956905835828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013455603413163136,0.0,0.00038326530384306923,0.0,0.0,0.0,0.0,0.0,8.152785648896005e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005018557202288231,0.0,1.0056602581972373e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012445762498898526,0.0,0.0,0.0,0.0,0.0,0.0,0.2039022760612514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillus_rhamnosus,0.0,0.0,0.00029207534063568165,0.0,0.0,0.002086112616517322,0.0,6.8236684293427e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008949683568725187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04631641218207463,0.0,0.0,0.0,0.0,0.0,0.002636138069853415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001272431292533433,0.0003930842319588329,0.0,0.0,0.0,0.0,0.0,0.0016957415282682223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048811877287425386,9.734759523001158e-05,0.0003519407214579816,0.0005010840954934907,0.0,0.0,0.0,0.00017277782759268252,0.0,0.0,0.0,0.0,7.456724367509987e-07,0.0021307442069553183,0.0,0.0,5.577063944517099e-05,0.0,0.012409079199340933,0.0,6.609213325991598e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011833625764076686,0.0,0.0,0.0,0.0,0.0,0.0,0.00013636753101154537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035043259455560746,0.0,0.0,0.00028568876788259137,0.0,0.0013628391429957515,0.0,0.008581302746962872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pediococcus_acidilactici,0.0,0.0,0.0,0.0,0.0,0.09194223058984427,0.0,0.0,8.826505997510523e-06,0.0,0.0,0.0,1.850335985036127e-06,0.0,4.555676081396083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011127805233191236,0.0,0.0,0.0,9.320267854476343e-06,6.943337361959906e-05,0.03922936799085227,0.0,1.8856365572296393e-05,0.0,0.0,0.002406065234055941,0.0,0.0,0.0,0.0,0.002877101027312143,0.00023744810666349783,0.0001922774757306808,0.0,6.164868974406634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03430590165736155,0.0,0.0,0.0,0.0,0.041007613811181835,0.0,0.0,0.0,0.0,0.0,0.0002205775618305474,0.0,0.0,0.002664706712470327,0.0,0.0,0.0,0.02949425175445115,0.0,0.0,0.0,0.0,0.0,0.002258554365918992,0.0,0.0,0.0,0.0,0.0,0.0,4.383747871700441e-05,0.0,0.0,0.1317306037041614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037391173848073975,0.0,0.00012242034059188123,0.0,0.0,0.0,0.0,0.0,5.452292441140025e-06,0.0,0.0,0.0,0.0064434594217695545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015498517889244954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pediococcus_unclassified,0.0,0.0,0.0,0.0,0.0,0.013728223136852838,0.0,2.225565703108696e-05,5.085271069020267e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.041247577153312e-05,3.953438878608505e-05,0.0,2.7766516337227658e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018519030345382062,7.007194806796786e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02931907757252789,0.0,0.0,0.0,0.0,0.0,0.0009692985815652223,0.0,0.0,0.0,0.0,0.0,0.0,0.033793278383163414,6.505524988990855e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011218181338495659,0.0,0.0,0.0411096653512383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001417209466197136,0.0,0.001948171971832869,0.0,0.0,0.0,0.0,0.0,1.164807930607187e-05,3.944057579550316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034183532555994676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leuconostoc_citreum,0.0,0.0,0.0,0.0,0.0007007239909634861,0.0009378892022023335,0.0,0.0,0.0002901713846681585,0.0,0.00013472824028359988,0.0,0.0,0.0,0.00024785286169709975,0.0,0.0008796531412765867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.532874731501584e-05,0.0,0.0008171200548821833,0.001405635093262922,0.0037223393311640787,0.0,0.0,0.0,0.0,0.0,0.0006809651998965025,0.014616226179162091,0.0,0.0029544479973631897,0.0,0.0005688648047973523,0.0,0.0,0.0,0.0,0.0,0.08503485232437463,0.0,0.00021035508525037912,0.0,0.0,0.0,0.0003906509016604033,0.0,0.008831189502993556,0.0,0.0017102584256969038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012139953291237782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011351947377414446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactococcus_lactis,3.3451647259153354e-05,0.0,9.728693865463213e-05,0.0,0.0,0.0009519860696098839,0.0010128545301596866,0.0,0.00025837590283621717,0.001426191497162647,0.00012999732497593147,0.00013892838306866093,0.0003439569003294934,0.0,0.00013767373532324727,0.00015433335816254844,0.0,0.0003324136321916952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009142882111439534,0.0,0.0,0.0003605525121911693,0.0,0.0,0.0,0.0020230247691294992,0.0,0.0,0.0002206176223265034,0.0,0.00020801178479061552,0.0008353738693632851,0.0,0.000702612321274538,0.00024206630764281138,0.0014408112686399024,0.0,0.00212792396031233,0.0,0.0013338483624793984,0.0006522264744864842,8.02973581302267e-05,0.0015418831751814153,3.50127373923962e-05,0.0,0.0,0.0009462939229224783,2.447276679963537e-05,0.0,0.0,0.0006080122548742079,0.0,0.0,0.0,0.0,0.008748112529908935,0.00039235305875871454,0.0,0.0006821136759877685,0.036379684532071355,0.004107693224624542,0.0,0.003091318573481974,5.2784666170836364e-05,0.0,0.0001466802439082913,0.00011481992390648832,0.0003218700778409581,0.0,0.0,3.764567767064292e-05,0.00017951061444061828,0.0008263115845539282,7.845003377996522e-05,0.0005962191886207547,0.0,5.4272004220156795e-05,0.0024398039901642726,0.0010517033028801107,0.00025423794244847135,0.00031404090194281955,0.0007636455030729017,6.007676475496469e-05,0.00011179640099174903,0.0,0.0,0.010446641188184875,0.021006514017497268,0.0,4.244294801910053e-05,7.417587139311032e-05,4.581450166421177e-05,1.921211329940984e-05,0.0002270452682213199,0.0,0.0,0.0007762081784386615,0.0011393944118700912,0.0,0.0,2.8316277963830672e-05,0.0,0.0,0.0033680204212165198,0.0,1.022747789351526e-05,0.0017479494314540545,0.0,0.0,0.0,0.0,8.026606878735941e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptococcus_australis,0.0,9.189574143311355e-05,0.0,1.0390489736062395e-05,5.037490593667764e-05,0.0,0.0,0.0,8.54566262486246e-05,0.0,0.00020713181368791614,0.0,0.0003112676312605218,0.00014759207716735233,0.0003621461448845477,0.0,0.00010206317525725776,0.0,0.0031856546485140953,0.00010002262973840672,0.0,0.0003041044377475533,0.0,0.0,0.0,1.1995099515560077e-05,0.0,0.0,0.0,0.0,0.0,0.00015073831748011975,0.0,0.0,0.00014227546773817878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010930034809382045,0.00024001351836244232,0.0003131099132460459,0.00011363101563215999,0.0,0.0,0.0013183858306155486,0.0005478858875930179,0.00014106005665012617,0.0,0.0,0.0,0.00021518777033914128,0.0,0.0,0.0,0.0,0.0007143068553624734,0.0,0.0014864172825831028,0.0,0.0,0.0001771917039555485,0.0,0.0037612331688018346,0.0,0.0015248660754422314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002395805304607175,0.0,0.0004744923822059152,0.0,7.98951659811751e-05,0.0023572682696821608,0.0,0.0,0.0002246008954840723,0.0,9.706264180245327e-06,4.203046599497782e-05,0.0,0.00019924448917050578,0.00026569929693646515,4.280212465670404e-06,0.0,1.4114180240740868e-05,0.00018143771114840194,9.980554772287999e-05,0.0,0.00012955650166086613,9.246199426777286e-05,0.0003365218555348239,9.692262629259175e-05,2.8881292752335855e-05,0.000495790507291238,6.0842627013630725e-05,9.341189004198115e-06,0.0,0.00026772931325830376,2.78142162978053e-05,5.900479071115004e-05,0.0,0.0,0.0,0.0002736372146611939,0.0,8.165706142197563e-05,0.0,1.1747732662057674e-05,0.0,0.005118615719029067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptococcus_mutans,0.0,5.868429803798831e-05,0.0020849652850813,0.0,0.0,0.0026600565038247268,0.000280693972342835,0.007813730228683176,0.00015626927663774313,2.1164358729132404e-05,0.0,0.00016443359378320993,0.0,0.0,0.0001967771100356326,0.0,1.7147434877225393e-05,0.0,4.53084278297022e-05,0.0,0.0,0.0,0.0,0.009204565275313992,0.0,0.0,0.0,0.0,0.0,0.0,0.00020006396659397988,0.0,5.82953709857104e-05,1.0216053531135826e-05,3.5164675264833955e-05,0.0,0.0,0.00020684948577779415,0.0,0.0,2.882404572196677e-05,0.0,7.389609221408953e-05,0.0,4.242362392494412e-05,0.0,0.01290640478798448,0.0,0.003328911127490686,0.0004709477981564983,0.0,0.0,0.0,0.0,0.0,0.0,0.0004550072632900582,0.0,0.00017763178114632244,7.5265139252204245e-06,0.0,0.0003148377875476331,0.0,0.00350824380516113,0.0,0.0,0.0,0.0,4.384179375567594e-05,0.004644464706355901,0.0,0.0004765429280553463,0.0,0.0,0.003190292050831405,0.0,0.0,0.0,0.0,0.0,0.0,0.0001977766641084386,6.824569276616338e-06,0.0,0.0,0.0,7.381225997357811e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01203597920736e-05,0.0,0.0,0.0,0.0001664284654792128,0.0,0.0002153118612800285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031757362479558097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014898815444567128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002415236856595616,0.006225412428499426,0.0013132647377372538,0.0,0.011095075093792027,0.0,0.0,0.0,0.0,0.0002535503839776886,0.0,0.00012890618660900483,0.0,0.0,0.0,0.0007216990429742567,0.006166849282901816,0.0004859547615180914,0.0014001880613005704,0.0,0.0003046628166098177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
