classes,fpr,tpr,auc
D003093,0.0,0.0,0.9011177261378913
D003093,0.0,0.0016260162601626016,0.9011177261378913
D003093,0.0,0.030894308943089432,0.9011177261378913
D003093,0.0015748031496062992,0.030894308943089432,0.9011177261378913
D003093,0.0015748031496062992,0.061788617886178863,0.9011177261378913
D003093,0.0031496062992125984,0.061788617886178863,0.9011177261378913
D003093,0.0031496062992125984,0.0910569105691057,0.9011177261378913
D003093,0.004724409448818898,0.0910569105691057,0.9011177261378913
D003093,0.004724409448818898,0.3024390243902439,0.9011177261378913
D003093,0.006299212598425197,0.3024390243902439,0.9011177261378913
D003093,0.006299212598425197,0.3284552845528455,0.9011177261378913
D003093,0.007874015748031496,0.3284552845528455,0.9011177261378913
D003093,0.007874015748031496,0.3544715447154472,0.9011177261378913
D003093,0.009448818897637795,0.3544715447154472,0.9011177261378913
D003093,0.009448818897637795,0.359349593495935,0.9011177261378913
D003093,0.011023622047244094,0.359349593495935,0.9011177261378913
D003093,0.011023622047244094,0.36585365853658536,0.9011177261378913
D003093,0.012598425196850394,0.36585365853658536,0.9011177261378913
D003093,0.012598425196850394,0.37398373983739835,0.9011177261378913
D003093,0.014173228346456693,0.37398373983739835,0.9011177261378913
D003093,0.014173228346456693,0.3804878048780488,0.9011177261378913
D003093,0.015748031496062992,0.3804878048780488,0.9011177261378913
D003093,0.015748031496062992,0.3902439024390244,0.9011177261378913
D003093,0.01732283464566929,0.3902439024390244,0.9011177261378913
D003093,0.01732283464566929,0.43577235772357725,0.9011177261378913
D003093,0.01889763779527559,0.43577235772357725,0.9011177261378913
D003093,0.01889763779527559,0.44227642276422763,0.9011177261378913
D003093,0.02204724409448819,0.44227642276422763,0.9011177261378913
D003093,0.02204724409448819,0.45528455284552843,0.9011177261378913
D003093,0.023622047244094488,0.45528455284552843,0.9011177261378913
D003093,0.023622047244094488,0.4585365853658537,0.9011177261378913
D003093,0.026771653543307086,0.4585365853658537,0.9011177261378913
D003093,0.026771653543307086,0.46178861788617886,0.9011177261378913
D003093,0.028346456692913385,0.46178861788617886,0.9011177261378913
D003093,0.028346456692913385,0.4634146341463415,0.9011177261378913
