classes,fpr,tpr,auc
D003093,0.0,0.0,0.9181728047879149
D003093,0.0,0.0016260162601626016,0.9181728047879149
D003093,0.0,0.03739837398373984,0.9181728047879149
D003093,0.0022172949002217295,0.03739837398373984,0.9181728047879149
D003093,0.0022172949002217295,0.08455284552845528,0.9181728047879149
D003093,0.004434589800443459,0.08455284552845528,0.9181728047879149
D003093,0.004434589800443459,0.15934959349593497,0.9181728047879149
D003093,0.0066518847006651885,0.15934959349593497,0.9181728047879149
D003093,0.0066518847006651885,0.25203252032520324,0.9181728047879149
D003093,0.008869179600886918,0.25203252032520324,0.9181728047879149
D003093,0.008869179600886918,0.32682926829268294,0.9181728047879149
D003093,0.013303769401330377,0.32682926829268294,0.9181728047879149
D003093,0.013303769401330377,0.383739837398374,0.9181728047879149
D003093,0.015521064301552107,0.383739837398374,0.9181728047879149
D003093,0.015521064301552107,0.3886178861788618,0.9181728047879149
D003093,0.017738359201773836,0.3886178861788618,0.9181728047879149
D003093,0.017738359201773836,0.416260162601626,0.9181728047879149
D003093,0.019955654101995565,0.416260162601626,0.9181728047879149
D003093,0.019955654101995565,0.42276422764227645,0.9181728047879149
D003093,0.022172949002217297,0.42276422764227645,0.9181728047879149
D003093,0.022172949002217297,0.4292682926829268,0.9181728047879149
D003093,0.024390243902439025,0.4292682926829268,0.9181728047879149
D003093,0.024390243902439025,0.44065040650406506,0.9181728047879149
D003093,0.026607538802660754,0.44065040650406506,0.9181728047879149
D003093,0.026607538802660754,0.44878048780487806,0.9181728047879149
D003093,0.028824833702882482,0.44878048780487806,0.9181728047879149
D003093,0.028824833702882482,0.45365853658536587,0.9181728047879149
D003093,0.031042128603104215,0.45365853658536587,0.9181728047879149
D003093,0.031042128603104215,0.4682926829268293,0.9181728047879149
D003093,0.03325942350332594,0.4682926829268293,0.9181728047879149
D003093,0.03325942350332594,0.46991869918699186,0.9181728047879149
D003093,0.03991130820399113,0.46991869918699186,0.9181728047879149
D003093,0.03991130820399113,0.4715447154471545,0.9181728047879149
D003093,0.04212860310421286,0.4715447154471545,0.9181728047879149
D003093,0.04212860310421286,0.47804878048780486,0.9181728047879149
D003093,0.04434589800443459,0.47804878048780486,0.9181728047879149
D003093,0.04434589800443459,0.5252032520325203,0.9181728047879149
D003093,0.04656319290465632,0.5252032520325203,0.9181728047879149
D003093,0.04656319290465632,0.5447154471544715,0.9181728047879149
D003093,0.04878048780487805,0.5447154471544715,0.9181728047879149
D003093,0.04878048780487805,0.5577235772357724,0.9181728047879149
D003093,0.050997782705099776,0.5577235772357724,0.9181728047879149
D003093,0.050997782705099776,0.5788617886178862,0.9181728047879149
D003093,0.05321507760532151,0.5788617886178862,0.9181728047879149
D003093,0.05321507760532151,0.5934959349593496,0.9181728047879149
D003093,0.05543237250554324,0.5934959349593496,0.9181728047879149
D003093,0.05543237250554324,0.5951219512195122,0.9181728047879149
D003093,0.057649667405764965,0.5951219512195122,0.9181728047879149
D003093,0.057649667405764965,0.6,0.9181728047879149
D003093,0.0598669623059867,0.6,0.9181728047879149
D003093,0.0598669623059867,0.6016260162601627,0.9181728047879149
D003093,0.06430155210643015,0.6016260162601627,0.9181728047879149
D003093,0.06430155210643015,0.6048780487804878,0.9181728047879149
D003093,0.06651884700665188,0.6048780487804878,0.9181728047879149
D003093,0.06651884700665188,0.6260162601626016,0.9181728047879149
D003093,0.06873614190687362,0.6260162601626016,0.9181728047879149
D003093,0.06873614190687362,0.6308943089430894,0.9181728047879149
D003093,0.07095343680709534,0.6308943089430894,0.9181728047879149
D003093,0.07095343680709534,0.6487804878048781,0.9181728047879149
D003093,0.07317073170731707,0.6487804878048781,0.9181728047879149
D003093,0.07317073170731707,0.6666666666666666,0.9181728047879149
D003093,0.07538802660753881,0.6666666666666666,0.9181728047879149
D003093,0.07538802660753881,0.6829268292682927,0.9181728047879149
D003093,0.07760532150776053,0.6829268292682927,0.9181728047879149
D003093,0.07760532150776053,0.697560975609756,0.9181728047879149
D003093,0.07982261640798226,0.697560975609756,0.9181728047879149
D003093,0.07982261640798226,0.7024390243902439,0.9181728047879149
D003093,0.082039911308204,0.7024390243902439,0.9181728047879149
D003093,0.082039911308204,0.7073170731707317,0.9181728047879149
D003093,0.08425720620842572,0.7073170731707317,0.9181728047879149
D003093,0.08425720620842572,0.7252032520325203,0.9181728047879149
D003093,0.08647450110864745,0.7252032520325203,0.9181728047879149
D003093,0.08647450110864745,0.7268292682926829,0.9181728047879149
D003093,0.08869179600886919,0.7268292682926829,0.9181728047879149
D003093,0.08869179600886919,0.7528455284552845,0.9181728047879149
D003093,0.09090909090909091,0.7528455284552845,0.9181728047879149
D003093,0.09090909090909091,0.7560975609756098,0.9181728047879149
D003093,0.09534368070953436,0.7560975609756098,0.9181728047879149
